feature_set,model,pool,share_affected,codes_added,pct_rise_total_predicted,dollars_per_added_code,dollars_per_code_fold_sd,n_folds
F2,WLS,targeted,0.05,1,6.779363387873166,10436.871674917064,835.2133222394401,5.0
F2,WLS,targeted,0.05,2,13.736572050881707,10513.888954436576,722.6405484248637,5.0
F2,WLS,targeted,0.1,1,13.404600615954893,10528.581606117947,818.0355359631454,5.0
F2,WLS,targeted,0.1,2,27.0711861179139,10457.089053830094,814.0949218428457,5.0
F2,WLS,targeted,0.25,1,33.23260515058413,10504.650321604726,840.5316384927731,5.0
F2,WLS,targeted,0.25,2,67.72068491897518,10457.237514220242,858.3949187342046,5.0
F3,CANN,chronic,0.05,1,0.6206257562813732,959.6125323108183,151.57780844016312,5.0
F3,CANN,chronic,0.05,2,1.3493966972183287,1037.3118665853349,182.934033810006,5.0
F3,CANN,chronic,0.1,1,1.2383941101385698,976.921241149845,194.45275135027208,5.0
F3,CANN,chronic,0.1,2,2.6866679620789897,1042.3227197733881,153.31880552492407,5.0
F3,CANN,chronic,0.25,1,3.004574245901331,953.8604433108364,197.5436571796937,5.0
F3,CANN,chronic,0.25,2,6.635641145098669,1029.1133397182516,177.35501759788946,5.0
F3,CANN,own-targeted,0.05,1,3.071201613101023,4748.696823096056,1762.3409416974864,5.0
F3,CANN,own-targeted,0.05,2,8.179882552435675,6288.061365799386,2275.721780509492,5.0
F3,CANN,own-targeted,0.1,1,6.596724107910092,5203.900640565485,2275.541976643867,5.0
F3,CANN,own-targeted,0.1,2,16.81911476901871,6525.162654137058,2682.7639859850783,5.0
F3,CANN,own-targeted,0.25,1,15.856194229635278,5033.856786110295,1946.6948061969072,5.0
F3,CANN,own-targeted,0.25,2,43.49743337385764,6745.962891861166,3016.2020168610707,5.0
F3,CANN,prevalence,0.05,1,0.1960285156276311,303.0996029131569,90.10943681663699,5.0
F3,CANN,prevalence,0.05,2,0.5084888950979323,390.8869541471902,67.25826203304223,5.0
F3,CANN,prevalence,0.1,1,0.5181432933409426,408.7432143612684,128.49084003037572,5.0
F3,CANN,prevalence,0.1,2,0.8702715081100711,337.63151162626184,82.36626424361292,5.0
F3,CANN,prevalence,0.25,1,1.1970256765736946,380.0190473138118,68.00253129385378,5.0
F3,CANN,prevalence,0.25,2,2.2597986912902464,350.46937099701444,93.15319269291804,5.0
F3,CANN,targeted,0.05,1,1.9339702180449423,2990.3078297485617,334.4883949353377,5.0
F3,CANN,targeted,0.05,2,4.725152120081909,3632.3316751002662,633.7692057848741,5.0
F3,CANN,targeted,0.1,1,3.7082203310864523,2925.2716713072145,236.43311596727096,5.0
F3,CANN,targeted,0.1,2,9.58029717518554,3716.782851033645,519.3324475384034,5.0
F3,CANN,targeted,0.25,1,9.41430755444086,2988.7547593784484,271.1201924856965,5.0
F3,CANN,targeted,0.25,2,23.026221308614378,3571.108050275275,302.43190166680796,5.0
F3,Constrained WLS,chronic,0.05,1,-0.0008251807587345366,-1.2302463870173879,230.15042830535648,5.0
F3,Constrained WLS,chronic,0.05,2,0.6312928614085553,467.92631684691645,247.91001242387804,5.0
F3,Constrained WLS,chronic,0.1,1,0.14656954474130685,111.48624886016336,284.22863541084524,5.0
F3,Constrained WLS,chronic,0.1,2,1.0698310526543617,400.2029603121918,140.87337376210562,5.0
F3,Constrained WLS,chronic,0.25,1,0.1371003885427246,41.967922737540455,279.94953698519794,5.0
F3,Constrained WLS,chronic,0.25,2,2.4574641557929016,367.48904562075285,195.85158947053642,5.0
F3,Constrained WLS,own-targeted,0.05,1,9.102323492953374,13570.481948515411,1192.6927083789092,5.0
F3,Constrained WLS,own-targeted,0.05,2,18.64163657647633,13817.536798636635,1217.029579760524,5.0
F3,Constrained WLS,own-targeted,0.1,1,18.08210870798575,13753.924629383764,1158.0183943911854,5.0
F3,Constrained WLS,own-targeted,0.1,2,36.87335169278618,13793.602707149308,1222.386586911892,5.0
F3,Constrained WLS,own-targeted,0.25,1,44.80803942604808,13716.22908323875,1247.7288362542097,5.0
F3,Constrained WLS,own-targeted,0.25,2,92.50526394544096,13833.231740968176,1241.1482256276706,5.0
F3,Constrained WLS,prevalence,0.05,1,0.1557806427959819,232.2504141527799,371.1972396518871,5.0
F3,Constrained WLS,prevalence,0.05,2,0.42172604045057394,312.5913896541907,243.25687936169794,5.0
F3,Constrained WLS,prevalence,0.1,1,0.20231731911724746,153.89008015025794,166.55877460591748,5.0
F3,Constrained WLS,prevalence,0.1,2,0.44947985167037285,168.1416582486172,106.13041321984812,5.0
F3,Constrained WLS,prevalence,0.25,1,0.8546339359141814,261.61275961773913,51.35290182712893,5.0
F3,Constrained WLS,prevalence,0.25,2,1.292272722246444,193.24638703706853,130.8915982761538,5.0
F3,Constrained WLS,targeted,0.05,1,8.650386679474945,12896.69790052739,1277.4566727954855,5.0
F3,Constrained WLS,targeted,0.05,2,17.454545220834387,12937.642030672736,1332.649961589625,5.0
F3,Constrained WLS,targeted,0.1,1,16.844333962603802,12812.427106552293,1377.459702543395,5.0
F3,Constrained WLS,targeted,0.1,2,34.4976726921121,12904.907462734449,1351.2611021766804,5.0
F3,Constrained WLS,targeted,0.25,1,42.15129731009014,12902.971374480716,1524.6699500065802,5.0
F3,Constrained WLS,targeted,0.25,2,86.41874030943907,12923.053353678208,1414.5131549613805,5.0
F3,LightGBM (Tweedie),chronic,0.05,1,0.6569121017973537,1006.9587605497608,229.00325204242185,5.0
F3,LightGBM (Tweedie),chronic,0.05,2,1.3955781604079829,1063.5604368721226,270.8083088683497,5.0
F3,LightGBM (Tweedie),chronic,0.1,1,1.2918231948969603,1010.2807053597613,266.3969010752954,5.0
F3,LightGBM (Tweedie),chronic,0.1,2,2.6643147826706595,1024.7361286166554,249.14477429559682,5.0
F3,LightGBM (Tweedie),chronic,0.25,1,3.1652039439542334,996.1893689652394,227.5749376852717,5.0
F3,LightGBM (Tweedie),chronic,0.25,2,6.731999410640304,1035.0532457272777,261.5948590816613,5.0
F3,LightGBM (Tweedie),own-targeted,0.05,1,1.4925038606391325,2287.809637716995,314.064200181465,5.0
F3,LightGBM (Tweedie),own-targeted,0.05,2,3.4284108110446834,2612.7681010039796,421.78032173837016,5.0
F3,LightGBM (Tweedie),own-targeted,0.1,1,2.970653962340921,2323.2237912347896,313.250722661647,5.0
F3,LightGBM (Tweedie),own-targeted,0.1,2,6.594099759512139,2536.191407721421,263.04915317819666,5.0
F3,LightGBM (Tweedie),own-targeted,0.25,1,7.213827246922864,2270.418633422582,181.88963014651452,5.0
F3,LightGBM (Tweedie),own-targeted,0.25,2,16.973167036905522,2609.645450065382,302.9280951218278,5.0
F3,LightGBM (Tweedie),prevalence,0.05,1,0.3822143036046093,585.8836218255794,9.540455518253664,5.0
F3,LightGBM (Tweedie),prevalence,0.05,2,0.7826919927983421,596.4841392713984,42.83120800501596,5.0
F3,LightGBM (Tweedie),prevalence,0.1,1,0.7882545589228491,616.4608089848886,48.55308551458466,5.0
F3,LightGBM (Tweedie),prevalence,0.1,2,1.5240871872907424,586.1871930962513,34.80462099666772,5.0
F3,LightGBM (Tweedie),prevalence,0.25,1,1.8164742499320328,571.7016561406014,32.64363701208791,5.0
F3,LightGBM (Tweedie),prevalence,0.25,2,3.90709668659141,600.7209537830438,56.217295189643394,5.0
F3,LightGBM (Tweedie),targeted,0.05,1,0.9693970087204076,1485.9565042430454,248.17369198856005,5.0
F3,LightGBM (Tweedie),targeted,0.05,2,2.119939102133243,1615.5908866816856,270.1492374750329,5.0
F3,LightGBM (Tweedie),targeted,0.1,1,1.8950699831896634,1482.0547013600221,227.71646693990198,5.0
F3,LightGBM (Tweedie),targeted,0.1,2,4.0457813624754895,1556.0692593751328,191.49074185685922,5.0
F3,LightGBM (Tweedie),targeted,0.25,1,4.732785543825323,1489.5566692808745,199.79504400317822,5.0
F3,LightGBM (Tweedie),targeted,0.25,2,10.209079625258203,1569.6586344481968,205.26891443672525,5.0
F3,LightGBM (squared error),chronic,0.05,1,0.8663030136776778,1331.918684480256,218.4280131349509,5.0
F3,LightGBM (squared error),chronic,0.05,2,1.7437087393013049,1332.862709600767,180.72343244788496,5.0
F3,LightGBM (squared error),chronic,0.1,1,1.6447963286628855,1290.192677559092,217.05400386293476,5.0
F3,LightGBM (squared error),chronic,0.1,2,3.40618655353059,1314.0092064183639,168.96466413056572,5.0
F3,LightGBM (squared error),chronic,0.25,1,4.122965722155486,1301.5276320945566,212.42218622304608,5.0
F3,LightGBM (squared error),chronic,0.25,2,8.42736795774222,1299.6129882809137,174.1576436545122,5.0
